LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,timestamp,hresult,kb_package,session_id,param_count,has_failure,has_warning,has_hresult,event_class
1096,2005-12-05,03:47:54,Error,mod_jk,mod_jk child workerEnv in error state 8,E1096,mod_jk child workerEnv in error state <*>,2005-12-05 03:47:54,,,,1,True,False,False,FAILURE
1097,2005-12-05,03:47:54,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1097,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:47:54,,,,0,False,False,False,INIT
1098,2005-12-05,03:47:54,Error,mod_jk,mod_jk child workerEnv in error state 8,E1098,mod_jk child workerEnv in error state <*>,2005-12-05 03:47:54,,,,1,True,False,False,FAILURE
1099,2005-12-05,03:47:54,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1099,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:47:54,,,,0,False,False,False,INIT
1100,2005-12-05,03:47:54,Error,mod_jk,mod_jk child workerEnv in error state 7,E1100,mod_jk child workerEnv in error state <*>,2005-12-05 03:47:54,,,,1,True,False,False,FAILURE
1101,2005-12-05,03:47:54,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1101,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:47:54,,,,0,False,False,False,INIT
1102,2005-12-05,03:47:54,Error,mod_jk,mod_jk child workerEnv in error state 6,E1102,mod_jk child workerEnv in error state <*>,2005-12-05 03:47:54,,,,1,True,False,False,FAILURE
1103,2005-12-05,03:50:49,Info,jk2_init,jk2_init() Found child 2857 in scoreboard slot 9,E1103,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:50:49,,,,2,False,False,False,INIT
1104,2005-12-05,03:50:50,Info,jk2_init,jk2_init() Found child 2854 in scoreboard slot 7,E1104,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:50:50,,,,2,False,False,False,INIT
1105,2005-12-05,03:50:49,Info,jk2_init,jk2_init() Found child 2855 in scoreboard slot 8,E1105,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:50:49,,,,2,False,False,False,INIT
1106,2005-12-05,03:50:49,Info,jk2_init,jk2_init() Found child 2856 in scoreboard slot 6,E1106,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:50:49,,,,2,False,False,False,INIT
1107,2005-12-05,03:50:59,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1107,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:50:59,,,,0,False,False,False,INIT
1108,2005-12-05,03:50:59,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1108,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:50:59,,,,0,False,False,False,INIT
1109,2005-12-05,03:50:59,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1109,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:50:59,,,,0,False,False,False,INIT
1110,2005-12-05,03:50:59,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1110,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:50:59,,,,0,False,False,False,INIT
1111,2005-12-05,03:50:59,Error,mod_jk,mod_jk child workerEnv in error state 6,E1111,mod_jk child workerEnv in error state <*>,2005-12-05 03:50:59,,,,1,True,False,False,FAILURE
1112,2005-12-05,03:50:59,Error,mod_jk,mod_jk child workerEnv in error state 6,E1112,mod_jk child workerEnv in error state <*>,2005-12-05 03:50:59,,,,1,True,False,False,FAILURE
1113,2005-12-05,03:50:59,Error,mod_jk,mod_jk child workerEnv in error state 6,E1113,mod_jk child workerEnv in error state <*>,2005-12-05 03:50:59,,,,1,True,False,False,FAILURE
1114,2005-12-05,03:50:59,Error,mod_jk,mod_jk child workerEnv in error state 6,E1114,mod_jk child workerEnv in error state <*>,2005-12-05 03:50:59,,,,1,True,False,False,FAILURE
1115,2005-12-05,03:56:12,Info,jk2_init,jk2_init() Found child 2866 in scoreboard slot 7,E1115,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:56:12,,,,2,False,False,False,INIT
1116,2005-12-05,03:56:12,Info,jk2_init,jk2_init() Found child 2867 in scoreboard slot 8,E1116,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:56:12,,,,2,False,False,False,INIT
1117,2005-12-05,03:56:12,Info,jk2_init,jk2_init() Found child 2865 in scoreboard slot 9,E1117,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:56:12,,,,2,False,False,False,INIT
1118,2005-12-05,03:56:12,Info,jk2_init,jk2_init() Found child 2864 in scoreboard slot 6,E1118,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 03:56:12,,,,2,False,False,False,INIT
1119,2005-12-05,03:56:15,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1119,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,,,,0,False,False,False,INIT
1120,2005-12-05,03:56:15,Error,mod_jk,mod_jk child workerEnv in error state 6,E1120,mod_jk child workerEnv in error state <*>,2005-12-05 03:56:15,,,,1,True,False,False,FAILURE
1121,2005-12-05,03:56:15,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1121,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,,,,0,False,False,False,INIT
1122,2005-12-05,03:56:15,Error,mod_jk,mod_jk child workerEnv in error state 6,E1122,mod_jk child workerEnv in error state <*>,2005-12-05 03:56:15,,,,1,True,False,False,FAILURE
1123,2005-12-05,03:56:15,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1123,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,,,,0,False,False,False,INIT
1124,2005-12-05,03:56:15,Error,mod_jk,mod_jk child workerEnv in error state 6,E1124,mod_jk child workerEnv in error state <*>,2005-12-05 03:56:15,,,,1,True,False,False,FAILURE
1125,2005-12-05,03:56:15,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1125,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,,,,0,False,False,False,INIT
1126,2005-12-05,03:56:15,Error,mod_jk,mod_jk child workerEnv in error state 6,E1126,mod_jk child workerEnv in error state <*>,2005-12-05 03:56:15,,,,1,True,False,False,FAILURE
1127,2005-12-05,04:00:55,Info,jk2_init,jk2_init() Found child 2877 in scoreboard slot 10,E1127,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:00:55,,,,2,False,False,False,INIT
1128,2005-12-05,04:01:18,Info,jk2_init,jk2_init() Found child 2883 in scoreboard slot 9,E1128,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:01:18,,,,2,False,False,False,INIT
1129,2005-12-05,04:01:18,Info,jk2_init,jk2_init() Found child 2878 in scoreboard slot 7,E1129,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:01:18,,,,2,False,False,False,INIT
1130,2005-12-05,04:01:18,Info,jk2_init,jk2_init() Found child 2880 in scoreboard slot 8,E1130,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:01:18,,,,2,False,False,False,INIT
1131,2005-12-05,04:01:18,Info,jk2_init,jk2_init() Found child 2879 in scoreboard slot 6,E1131,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:01:18,,,,2,False,False,False,INIT
1132,2005-12-05,04:01:23,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1132,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,,,,0,False,False,False,INIT
1133,2005-12-05,04:01:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E1133,mod_jk child workerEnv in error state <*>,2005-12-05 04:01:23,,,,1,True,False,False,FAILURE
1134,2005-12-05,04:01:23,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1134,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,,,,0,False,False,False,INIT
1135,2005-12-05,04:01:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E1135,mod_jk child workerEnv in error state <*>,2005-12-05 04:01:23,,,,1,True,False,False,FAILURE
1136,2005-12-05,04:01:23,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1136,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,,,,0,False,False,False,INIT
1137,2005-12-05,04:01:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E1137,mod_jk child workerEnv in error state <*>,2005-12-05 04:01:23,,,,1,True,False,False,FAILURE
1138,2005-12-05,04:01:23,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1138,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,,,,0,False,False,False,INIT
1139,2005-12-05,04:01:23,Error,mod_jk,mod_jk child workerEnv in error state 6,E1139,mod_jk child workerEnv in error state <*>,2005-12-05 04:01:23,,,,1,True,False,False,FAILURE
1140,2005-12-05,04:06:19,Info,jk2_init,jk2_init() Found child 3667 in scoreboard slot 7,E1140,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:06:19,,,,2,False,False,False,INIT
1141,2005-12-05,04:06:19,Info,jk2_init,jk2_init() Found child 3669 in scoreboard slot 6,E1141,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:06:19,,,,2,False,False,False,INIT
1142,2005-12-05,04:06:27,Info,jk2_init,jk2_init() Found child 3670 in scoreboard slot 8,E1142,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:06:27,,,,2,False,False,False,INIT
1143,2005-12-05,04:06:43,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1143,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:06:43,,,,0,False,False,False,INIT
1144,2005-12-05,04:06:43,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1144,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:06:43,,,,0,False,False,False,INIT
1145,2005-12-05,04:06:45,Error,mod_jk,mod_jk child workerEnv in error state 6,E1145,mod_jk child workerEnv in error state <*>,2005-12-05 04:06:45,,,,1,True,False,False,FAILURE
1146,2005-12-05,04:06:45,Error,mod_jk,mod_jk child workerEnv in error state 6,E1146,mod_jk child workerEnv in error state <*>,2005-12-05 04:06:45,,,,1,True,False,False,FAILURE
1147,2005-12-05,04:07:23,Info,jk2_init,jk2_init() Found child 3672 in scoreboard slot 7,E1147,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:07:23,,,,2,False,False,False,INIT
1148,2005-12-05,04:07:37,Info,jk2_init,jk2_init() Found child 3673 in scoreboard slot 6,E1148,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:07:37,,,,2,False,False,False,INIT
1149,2005-12-05,04:07:48,Info,jk2_init,jk2_init() Found child 3675 in scoreboard slot 9,E1149,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:07:48,,,,2,False,False,False,INIT
1150,2005-12-05,04:07:48,Info,jk2_init,jk2_init() Found child 3674 in scoreboard slot 8,E1150,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:07:48,,,,2,False,False,False,INIT
1151,2005-12-05,04:08:37,Info,jk2_init,jk2_init() Found child 3678 in scoreboard slot 8,E1151,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:08:37,,,,2,False,False,False,INIT
1152,2005-12-05,04:08:37,Info,jk2_init,jk2_init() Found child 3681 in scoreboard slot 6,E1152,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:08:37,,,,2,False,False,False,INIT
1153,2005-12-05,04:08:37,Info,jk2_init,jk2_init() Found child 3679 in scoreboard slot 9,E1153,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:08:37,,,,2,False,False,False,INIT
1154,2005-12-05,04:08:37,Info,jk2_init,jk2_init() Found child 3680 in scoreboard slot 7,E1154,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:08:37,,,,2,False,False,False,INIT
1155,2005-12-05,04:08:57,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1155,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:08:57,,,,0,False,False,False,INIT
1156,2005-12-05,04:09:32,Info,jk2_init,jk2_init() Found child 3685 in scoreboard slot 6,E1156,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:09:32,,,,2,False,False,False,INIT
1157,2005-12-05,04:10:47,Info,jk2_init,jk2_init() Found child 3698 in scoreboard slot 9,E1157,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:10:47,,,,2,False,False,False,INIT
1158,2005-12-05,04:10:47,Info,jk2_init,jk2_init() Found child 3690 in scoreboard slot 6,E1158,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:10:47,,,,2,False,False,False,INIT
1159,2005-12-05,04:10:47,Info,jk2_init,jk2_init() Found child 3691 in scoreboard slot 8,E1159,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:10:47,,,,2,False,False,False,INIT
1160,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3744 in scoreboard slot 6,E1160,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1161,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3747 in scoreboard slot 8,E1161,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1162,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3754 in scoreboard slot 12,E1162,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1163,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3755 in scoreboard slot 13,E1163,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1164,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3753 in scoreboard slot 10,E1164,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1165,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3752 in scoreboard slot 9,E1165,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1166,2005-12-05,04:13:54,Info,jk2_init,jk2_init() Found child 3746 in scoreboard slot 7,E1166,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 04:13:54,,,,2,False,False,False,INIT
1167,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1167,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1168,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1168,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1169,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 9,E1169,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1170,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1170,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1171,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 8,E1171,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1172,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1172,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1173,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 6,E1173,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1174,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1174,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1175,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 9,E1175,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1176,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1176,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1177,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 6,E1177,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1178,2005-12-05,04:14:00,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1178,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,,,,0,False,False,False,INIT
1179,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 10,E1179,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1180,2005-12-05,04:14:00,Error,mod_jk,mod_jk child workerEnv in error state 9,E1180,mod_jk child workerEnv in error state <*>,2005-12-05 04:14:00,,,,1,True,False,False,FAILURE
1181,2005-12-05,05:06:42,Info,jk2_init,jk2_init() Found child 4596 in scoreboard slot 8,E1181,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:06:42,,,,2,False,False,False,INIT
1182,2005-12-05,05:06:42,Info,jk2_init,jk2_init() Found child 4595 in scoreboard slot 7,E1182,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:06:42,,,,2,False,False,False,INIT
1183,2005-12-05,05:06:42,Info,jk2_init,jk2_init() Found child 4594 in scoreboard slot 6,E1183,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:06:42,,,,2,False,False,False,INIT
1184,2005-12-05,05:06:47,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1184,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,,,,0,False,False,False,INIT
1185,2005-12-05,05:06:47,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1185,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,,,,0,False,False,False,INIT
1186,2005-12-05,05:06:47,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1186,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,,,,0,False,False,False,INIT
1187,2005-12-05,05:06:47,Error,mod_jk,mod_jk child workerEnv in error state 6,E1187,mod_jk child workerEnv in error state <*>,2005-12-05 05:06:47,,,,1,True,False,False,FAILURE
1188,2005-12-05,05:06:47,Error,mod_jk,mod_jk child workerEnv in error state 6,E1188,mod_jk child workerEnv in error state <*>,2005-12-05 05:06:47,,,,1,True,False,False,FAILURE
1189,2005-12-05,05:06:47,Error,mod_jk,mod_jk child workerEnv in error state 6,E1189,mod_jk child workerEnv in error state <*>,2005-12-05 05:06:47,,,,1,True,False,False,FAILURE
1190,2005-12-05,05:11:04,Info,jk2_init,jk2_init() Found child 4609 in scoreboard slot 7,E1190,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:11:04,,,,2,False,False,False,INIT
1191,2005-12-05,05:11:04,Info,jk2_init,jk2_init() Found child 4608 in scoreboard slot 6,E1191,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:11:04,,,,2,False,False,False,INIT
1192,2005-12-05,05:11:34,Info,jk2_init,jk2_init() Found child 4611 in scoreboard slot 9,E1192,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:11:34,,,,2,False,False,False,INIT
1193,2005-12-05,05:11:54,Info,jk2_init,jk2_init() Found child 4613 in scoreboard slot 7,E1193,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:11:54,,,,2,False,False,False,INIT
1194,2005-12-05,05:11:54,Info,jk2_init,jk2_init() Found child 4612 in scoreboard slot 6,E1194,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:11:54,,,,2,False,False,False,INIT
1195,2005-12-05,05:12:32,Info,jk2_init,jk2_init() Found child 4615 in scoreboard slot 9,E1195,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:12:32,,,,2,False,False,False,INIT
1196,2005-12-05,05:12:56,Info,jk2_init,jk2_init() Found child 4616 in scoreboard slot 6,E1196,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:12:56,,,,2,False,False,False,INIT
1197,2005-12-05,05:12:56,Info,jk2_init,jk2_init() Found child 4617 in scoreboard slot 7,E1197,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:12:56,,,,2,False,False,False,INIT
1198,2005-12-05,05:12:56,Info,jk2_init,jk2_init() Found child 4618 in scoreboard slot 8,E1198,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:12:56,,,,2,False,False,False,INIT
1199,2005-12-05,05:15:29,Info,jk2_init,jk2_init() Found child 4634 in scoreboard slot 6,E1199,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:15:29,,,,2,False,False,False,INIT
1200,2005-12-05,05:15:29,Info,jk2_init,jk2_init() Found child 4637 in scoreboard slot 7,E1200,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:15:29,,,,2,False,False,False,INIT
1201,2005-12-05,05:15:29,Info,jk2_init,jk2_init() Found child 4631 in scoreboard slot 9,E1201,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:15:29,,,,2,False,False,False,INIT
1202,2005-12-05,05:15:29,Info,jk2_init,jk2_init() Found child 4630 in scoreboard slot 8,E1202,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 05:15:29,,,,2,False,False,False,INIT
1203,2005-12-05,05:15:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1203,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,,,,0,False,False,False,INIT
1204,2005-12-05,05:15:33,Error,mod_jk,mod_jk child workerEnv in error state 9,E1204,mod_jk child workerEnv in error state <*>,2005-12-05 05:15:33,,,,1,True,False,False,FAILURE
1205,2005-12-05,05:15:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1205,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,,,,0,False,False,False,INIT
1206,2005-12-05,05:15:33,Error,mod_jk,mod_jk child workerEnv in error state 9,E1206,mod_jk child workerEnv in error state <*>,2005-12-05 05:15:33,,,,1,True,False,False,FAILURE
1207,2005-12-05,05:15:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1207,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,,,,0,False,False,False,INIT
1208,2005-12-05,05:15:33,Error,mod_jk,mod_jk child workerEnv in error state 7,E1208,mod_jk child workerEnv in error state <*>,2005-12-05 05:15:33,,,,1,True,False,False,FAILURE
1209,2005-12-05,05:15:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1209,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,,,,0,False,False,False,INIT
1210,2005-12-05,05:15:33,Error,mod_jk,mod_jk child workerEnv in error state 8,E1210,mod_jk child workerEnv in error state <*>,2005-12-05 05:15:33,,,,1,True,False,False,FAILURE
1211,2005-12-05,06:35:27,Info,jk2_init,jk2_init() Found child 4820 in scoreboard slot 8,E1211,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 06:35:27,,,,2,False,False,False,INIT
1212,2005-12-05,06:35:27,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1212,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 06:35:27,,,,0,False,False,False,INIT
1213,2005-12-05,06:35:27,Error,mod_jk,mod_jk child workerEnv in error state 6,E1213,mod_jk child workerEnv in error state <*>,2005-12-05 06:35:27,,,,1,True,False,False,FAILURE
1214,2005-12-05,06:36:58,Info,jk2_init,jk2_init() Found child 4821 in scoreboard slot 10,E1214,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 06:36:58,,,,2,False,False,False,INIT
1215,2005-12-05,06:36:58,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1215,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 06:36:58,,,,0,False,False,False,INIT
1216,2005-12-05,06:36:58,Error,mod_jk,mod_jk child workerEnv in error state 6,E1216,mod_jk child workerEnv in error state <*>,2005-12-05 06:36:58,,,,1,True,False,False,FAILURE
1217,2005-12-05,06:36:59,Error,client,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,E1217,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,2005-12-05 06:36:59,,,,4,True,False,False,FAILURE
1218,2005-12-05,07:16:00,Info,jk2_init,jk2_init() Found child 4893 in scoreboard slot 7,E1218,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 07:16:00,,,,2,False,False,False,INIT
1219,2005-12-05,07:16:00,Info,jk2_init,jk2_init() Found child 4892 in scoreboard slot 6,E1219,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 07:16:00,,,,2,False,False,False,INIT
1220,2005-12-05,07:16:03,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1220,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 07:16:03,,,,0,False,False,False,INIT
1221,2005-12-05,07:16:03,Error,mod_jk,mod_jk child workerEnv in error state 6,E1221,mod_jk child workerEnv in error state <*>,2005-12-05 07:16:03,,,,1,True,False,False,FAILURE
1222,2005-12-05,07:16:03,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1222,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 07:16:03,,,,0,False,False,False,INIT
1223,2005-12-05,07:16:03,Error,mod_jk,mod_jk child workerEnv in error state 6,E1223,mod_jk child workerEnv in error state <*>,2005-12-05 07:16:03,,,,1,True,False,False,FAILURE
1224,2005-12-05,07:21:03,Info,jk2_init,jk2_init() Found child 4907 in scoreboard slot 6,E1224,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 07:21:03,,,,2,False,False,False,INIT
1225,2005-12-05,07:21:02,Info,jk2_init,jk2_init() Found child 4906 in scoreboard slot 9,E1225,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 07:21:02,,,,2,False,False,False,INIT
1226,2005-12-05,07:21:02,Info,jk2_init,jk2_init() Found child 4905 in scoreboard slot 8,E1226,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 07:21:02,,,,2,False,False,False,INIT
1227,2005-12-05,07:21:09,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1227,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 07:21:09,,,,0,False,False,False,INIT
